date,periodic portfolio,periodic benchmark,periodic +/-,cumulative portfolio,cumulative benchmark,cumulative +/-
2024-03-15,0.14,-1.01,1.15,-6.98,64.81,-71.79
2024-03-18,0.46,2.09,-1.63,-6.55,68.25,-74.8
2024-03-19,0.89,-0.03,0.91,-5.73,68.2,-73.93
2024-03-20,0.13,1.17,-1.04,-5.61,70.17,-75.78
2024-03-21,-0.16,0.02,-0.18,-5.76,70.2,-75.96
2024-03-22,0.14,0.22,-0.07,-5.62,70.57,-76.19
2024-03-25,0.47,-0.36,0.83,-5.18,69.95,-75.13
2024-03-26,-1.14,-0.27,-0.87,-6.26,69.49,-75.75
2024-03-27,2.79,0.56,2.23,-3.64,70.45,-74.1
2024-03-28,0.69,-0.12,0.81,-2.98,70.24,-73.22
2024-03-29,0.0,0.0,0.0,-2.98,70.24,-73.22
2024-04-01,-0.61,0.74,-1.35,-3.57,71.51,-75.08
2024-04-02,0.17,-0.13,0.3,-3.41,71.28,-74.69
2024-04-03,-0.4,0.79,-1.19,-3.79,72.63,-76.42
2024-04-04,-0.2,-1.35,1.15,-3.98,70.3,-74.28
2024-04-05,0.29,1.07,-0.78,-3.7,72.12,-75.82
2024-04-08,0.66,-0.08,0.74,-3.07,71.98,-75.05
2024-04-09,0.55,0.17,0.38,-2.54,72.27,-74.8
2024-04-10,-1.71,-0.75,-0.96,-4.21,70.97,-75.17
2024-04-11,-0.2,0.88,-1.08,-4.4,72.47,-76.87
2024-04-12,-0.76,-1.63,0.87,-5.12,69.65,-74.78
2024-04-15,-0.92,-1.29,0.37,-5.99,67.47,-73.46
2024-04-16,-1.32,-0.36,-0.96,-7.23,66.87,-74.1
2024-04-17,2.09,-0.11,2.2,-5.3,66.68,-71.98
2024-04-18,0.56,0.51,0.05,-4.77,67.53,-72.3
2024-04-19,1.54,-1.13,2.67,-3.3,65.64,-68.94
2024-04-22,0.92,0.16,0.76,-2.42,65.91,-68.32
2024-04-23,0.47,1.55,-1.08,-1.96,68.48,-70.44
2024-04-24,0.6,0.03,0.58,-1.37,68.53,-69.9
2024-04-25,0.27,-3.47,3.74,-1.1,62.68,-63.79
2024-04-26,-1.09,2.67,-3.76,-2.18,67.03,-69.21
2024-04-29,1.36,-1.17,2.53,-0.85,65.08,-65.93
2024-04-30,-0.52,-1.64,1.12,-1.37,62.36,-63.73
2024-05-01,1.15,0.93,0.22,-0.23,63.88,-64.11
2024-05-02,0.53,0.96,-0.43,0.3,65.45,-65.15
2024-05-03,0.8,1.09,-0.3,1.1,67.25,-66.15
2024-05-06,0.51,1.31,-0.8,1.62,69.44,-67.82
2024-05-07,1.13,0.13,1.0,2.77,69.66,-66.89
2024-05-08,1.05,-0.15,1.19,3.85,69.42,-65.57
2024-05-09,1.52,0.46,1.06,5.43,70.2,-64.77
2024-05-10,-0.1,0.19,-0.29,5.33,70.52,-65.2
2024-05-13,0.0,-0.18,0.18,5.33,70.22,-64.89
2024-05-14,0.27,0.46,-0.19,5.61,71.0,-65.39
2024-05-15,1.5,0.59,0.91,7.19,72.0,-64.81
2024-05-16,-0.34,-0.06,-0.28,6.82,71.89,-65.07
2024-05-17,0.08,0.13,-0.05,6.91,72.12,-65.21
2024-05-20,-0.17,0.35,-0.51,6.73,72.71,-65.98
2024-05-21,0.9,-0.14,1.04,7.69,72.48,-64.79
2024-05-22,-1.18,0.11,-1.29,6.42,72.66,-66.24
2024-05-23,-1.69,-1.12,-0.58,4.62,70.73,-66.11
2024-05-24,1.0,1.28,-0.28,5.67,72.92,-67.25
2024-05-27,0.0,0.0,0.0,5.67,72.92,-67.25
2024-05-28,-0.1,0.17,-0.27,5.56,73.21,-67.65
2024-05-29,-1.29,-0.55,-0.73,4.2,72.25,-68.05
2024-05-30,1.35,-0.29,1.64,5.61,71.75,-66.14
2024-05-31,1.76,1.02,0.74,7.47,73.5,-66.03
2024-06-03,-1.14,0.42,-1.56,6.24,74.23,-67.99
2024-06-04,-0.04,0.39,-0.43,6.2,74.91,-68.71
2024-06-05,-0.57,1.25,-1.82,5.59,77.1,-71.51
2024-06-06,-1.04,0.03,-1.07,4.5,77.15,-72.65
2024-06-07,-1.09,-0.71,-0.38,3.36,75.9,-72.54
2024-06-10,1.29,0.27,1.01,4.69,76.38,-71.69
2024-06-11,-0.61,0.17,-0.78,4.06,76.68,-72.63
2024-06-12,-0.65,-0.17,-0.49,3.38,76.39,-73.01
2024-06-13,0.23,-0.89,1.11,3.61,74.82,-71.21
2024-06-14,-0.24,0.33,-0.57,3.36,75.4,-72.03
2024-06-17,-1.1,0.44,-1.54,2.22,76.17,-73.94
2024-06-18,0.04,-0.59,0.63,2.27,75.13,-72.86
2024-06-19,0.0,0.0,0.0,2.27,75.13,-72.86
2024-06-20,0.87,0.44,0.43,3.15,75.9,-72.74
2024-06-21,-0.59,0.67,-1.25,2.55,77.07,-74.52
2024-06-24,1.3,0.32,0.98,3.89,77.64,-73.75
2024-06-25,-0.95,1.13,-2.08,2.9,79.64,-76.74
2024-06-26,-0.42,0.02,-0.44,2.47,79.68,-77.21
2024-06-27,0.17,0.57,-0.39,2.65,80.7,-78.05
2024-06-28,-1.12,-0.93,-0.19,1.5,79.02,-77.52
2024-07-01,-0.69,-0.38,-0.31,0.8,78.34,-77.54
2024-07-02,0.52,0.85,-0.33,1.32,79.85,-78.53
2024-07-03,0.6,0.1,0.51,1.93,80.03,-78.09
2024-07-04,0.0,0.0,0.0,1.93,80.03,-78.09
2024-07-05,0.18,1.9,-1.73,2.11,83.46,-81.34
2024-07-08,0.1,-0.89,0.99,2.22,81.83,-79.61
2024-07-09,0.29,0.26,0.03,2.52,82.31,-79.79
2024-07-10,0.94,0.67,0.27,3.48,83.53,-80.05
2024-07-11,1.83,-1.37,3.2,5.38,81.02,-75.64
2024-07-12,0.74,-0.33,1.06,6.15,80.42,-74.27
2024-07-15,-2.43,0.32,-2.75,3.57,80.99,-77.42
2024-07-16,0.78,0.3,0.48,4.38,81.54,-77.16
